only_date,daily_vol
2020-10-19,0.0030428370668282288
2020-10-20,0.0024272531748869004
2020-10-21,0.0030883452569468923
2020-10-22,0.0051464427879736865
2020-10-23,0.003426909427726285
2020-10-26,0.0033871351613064538
2020-10-27,0.0024737880525261702
2020-10-28,0.004153181379864291
2020-10-29,0.002349243522002284
2020-10-30,0.004626157230221436
2020-11-02,0.003522145274183115
2020-11-03,0.003807211453680495
2020-11-04,0.004174408557213673
2020-11-05,0.0033250993323943223
2020-11-06,0.0024526856439383996
2020-11-09,0.004019772592547598
2020-11-10,0.004716612251849981
2020-11-11,0.002215558069385066
2020-11-12,0.0023245839236403065
2020-11-13,0.0025135166195822214
2020-11-16,0.0019249843127871979
2020-11-17,0.012685496725358595
2020-11-18,0.004506145517334331
2020-11-19,0.0038256880919848987
2020-11-20,0.002742696747333225
2020-11-23,0.006222919033966009
2020-11-24,0.004612653307993672
2020-11-25,0.0029035860119850537
2020-11-27,0.005323932102187147
2020-11-30,0.007221346388134824
2020-12-01,0.005371744377812956
2020-12-02,0.008655098719114726
2020-12-03,0.004433200477184664
2020-12-04,0.0022811668844072755
2020-12-07,0.003916438293125128
2020-12-08,0.003477461642757629
2020-12-09,0.006705514202265287
2020-12-10,0.006954148851285022
2020-12-11,0.003929876993425987
2020-12-14,0.0041917400471672495
2020-12-15,0.002822968849070465
2020-12-16,0.0030018536915911173
2020-12-17,0.003020790976799499
2020-12-18,0.008230678027460202
2020-12-21,0.003175082671097904
2020-12-22,0.003513407405916227
2020-12-23,0.003508208856033377
2020-12-24,0.002910381614978068
2020-12-28,0.003460536291287933
2020-12-29,0.0019992737280537807
2020-12-30,0.002332393576146479
2020-12-31,0.002643036200360859
2021-01-04,0.005229021422848266
2021-01-05,0.002340676518475232
2021-01-06,0.004255732343385118
2021-01-07,0.004559138671681025
2021-01-08,0.006849880976012265
2021-01-11,0.006139445337526171
2021-01-12,0.005089548309415827
2021-01-13,0.0037502888153562145
2021-01-14,0.002869466267232619
2021-01-15,0.0032193838091414554
2021-01-19,0.003002940104976456
2021-01-20,0.0022460410308799135
2021-01-21,0.0014061198993512167
2021-01-22,0.001697062325810753
2021-01-25,0.005901036014217436
2021-01-26,0.0024304151345634125
2021-01-27,0.003579947906053865
2021-01-28,0.007010118661386568
2021-01-29,0.005124003494620311
2021-02-01,0.0058027536890257626
2021-02-02,0.0027205421060278816
2021-02-03,0.002527984303474514
2021-02-04,0.002029133120471575
2021-02-05,0.0023944250261028624
2021-02-08,0.0033746167089238224
2021-02-09,0.0017621294748468336
2021-02-10,0.004272726947474361
2021-02-11,0.003068885761535518
2021-02-12,0.003656272071366622
2021-02-16,0.0018190577263958207
2021-02-17,0.004790555306048943
2021-02-18,0.002872654843318734
2021-02-19,0.001950288152814687
2021-02-22,0.005103955995011727
2021-02-23,0.01294440298740812
2021-02-24,0.005531770737096946
2021-02-25,0.005399446036436188
2021-02-26,0.006459399556245587
2021-03-01,0.004382670335094946
2021-03-02,0.0027966413772668583
2021-03-03,0.004178019408931421
2021-03-04,0.00796513961941656
2021-03-05,0.008908374543703313
2021-03-08,0.00704838828677032
2021-03-09,0.009622044869647739
2021-03-10,0.010186514072532382
2021-03-11,0.006022795990642208
2021-03-12,0.005120072464081488
2021-03-15,0.003260010871148317
2021-03-16,0.0028015275089619315
2021-03-17,0.005715996788262774
2021-03-18,0.004019198068813191
2021-03-19,0.004597993860759246
2021-03-22,0.00697961267570035
2021-03-23,0.002707042546459609
2021-03-24,0.003034265319585378
2021-03-25,0.005637528661045739
2021-03-26,0.0039630925355733475
2021-03-29,0.0036810421794512987
2021-03-30,0.004640004371046398
2021-03-31,0.0032905358988931446
2021-04-01,0.00376891548196966
2021-04-05,0.00782384741259573
2021-04-06,0.0023216495539403054
2021-04-07,0.00251192474900318
2021-04-08,0.0020493814411816965
2021-04-09,0.002222955123455
2021-04-12,0.0027279870578310636
2021-04-13,0.0035958579550786694
2021-04-14,0.004254633918740114
2021-04-15,0.0028027263935398532
2021-04-16,0.0028080987642544832
2021-04-19,0.004817027796284374
2021-04-20,0.002855161319445017
2021-04-21,0.0033740399596443203
2021-04-22,0.0037387129860843795
2021-04-23,0.0020149071969873906
2021-04-26,0.0031571010279571056
2021-04-27,0.0038887985594351264
2021-04-28,0.00268143370479247
2021-04-29,0.0029755895090547964
2021-04-30,0.003090784593212094
2021-05-03,0.002978089094106053
2021-05-04,0.0033986421462019302
2021-05-05,0.0027540381475779784
2021-05-06,0.003235795540678966
2021-05-07,0.002704898583428297
2021-05-10,0.003488629877743119
2021-05-11,0.0077285604522006855
2021-05-12,0.003570500909417076
2021-05-13,0.005072578866471307
2021-05-14,0.003922586204143982
2021-05-17,0.0035995988458357455
2021-05-18,0.004602494944597293
2021-05-19,0.006292260998617129
2021-05-20,0.0029588061938752926
2021-05-21,0.002535317147269005
2021-05-24,0.0026228618907656507
2021-05-25,0.0025623976713728754
2021-05-26,0.002086130375145432
2021-05-27,0.0025930888752136562
2021-05-28,0.0020480083852641886
2021-06-01,0.0016304278599481412
2021-06-02,0.0019089129261847684
2021-06-03,0.0037870419885030013
2021-06-04,0.0028748537262391787
2021-06-07,0.003144287300691278
2021-06-08,0.0032237460644692134
2021-06-09,0.0018778494650385769
2021-06-10,0.0024924659360107087
2021-06-11,0.0018193084936457588
2021-06-14,0.00281393976029886
2021-06-15,0.0017045403209279288
2021-06-16,0.002315970877580972
2021-06-17,0.0018324961892007892
2021-06-18,0.002021141134247556
2021-06-21,0.002232309284986087
2021-06-22,0.0020044907912225582
2021-06-23,0.003415901248974229
2021-06-24,0.003700406023097015
2021-06-25,0.002753909873884556
2021-06-28,0.002203071376934356
2021-06-29,0.0018731039736331746
2021-06-30,0.0018427064861364043
2021-07-01,0.002193518479780247
2021-07-02,0.0031491777798266316
2021-07-06,0.0023163034624838082
2021-07-07,0.002296448480541093
2021-07-08,0.0035803722310168806
2021-07-09,0.0016324406602252158
2021-07-12,0.003376579899762564
2021-07-13,0.0020222575651127144
2021-07-14,0.00228047242315258
2021-07-15,0.0024526764679687566
2021-07-16,0.002071495183285341
2021-07-19,0.0038165951034621923
2021-07-20,0.0018297925676572316
2021-07-21,0.002002906138837928
2021-07-22,0.0019648034167158174
2021-07-23,0.0018727609108662462
2021-07-26,0.002553896052909167
2021-07-27,0.0035146156513901905
2021-07-28,0.0025178547460811586
2021-07-29,0.002596464308463649
2021-07-30,0.0030750385572587873
2021-08-02,0.004232872733427669
2021-08-03,0.0028574151946315707
2021-08-04,0.001834824311265756
2021-08-05,0.00173127988026629
2021-08-06,0.0016455631269231997
2021-08-09,0.002016753066726569
2021-08-10,0.0016008888516932942
2021-08-11,0.0013378744539274986
2021-08-12,0.0017913119968683757
2021-08-13,0.0016231274822737503
2021-08-16,0.0032116854844579977
2021-08-17,0.0037734799725903114
2021-08-18,0.0029747069911045814
2021-08-19,0.0023702082038604467
2021-08-20,0.0028021701677814477
2021-08-23,0.002017430962773046
2021-08-24,0.0019847437913643523
2021-08-25,0.0018036579763466174
2021-08-26,0.0014731734404188628
2021-08-27,0.001381656608575156
2021-08-30,0.0024310697556393698
2021-08-31,0.0015863923009248602
2021-09-01,0.0011754805554633453
2021-09-02,0.001099138790355299
2021-09-03,0.0012806224862956666
2021-09-07,0.0027090643848418938
2021-09-08,0.002005825756929843
2021-09-09,0.001419695597230673
2021-09-10,0.0014366484708015278
2021-09-13,0.002805538404274378
2021-09-14,0.0020076248587270703
2021-09-15,0.0016650756371129366
2021-09-16,0.0012921543546801036
2021-09-17,0.0014745957740155073
2021-09-20,0.003906087280850734
2021-09-21,0.001763812196053752
2021-09-22,0.0012034548021643483
2021-09-23,0.0009562025136325849
2021-09-24,0.0016351570118203847
2021-09-27,0.002180468133984794
2021-09-28,0.0024004679470157526
2021-09-29,0.0022696959911201364
2021-09-30,0.0021157572068168195
2021-10-01,0.0020721504004915315
2021-10-04,0.0047816604192762275
2021-10-05,0.0021726625638850074
2021-10-06,0.0018016892639646865
2021-10-07,0.0018088009887222286
2021-10-08,0.0016744841540455666
2021-10-11,0.001690589231853373
2021-10-12,0.0022318788508761843
2021-10-13,0.001280249839417519
2021-10-14,0.0008592153806893183
2021-10-15,0.0013169348012997705
2021-10-18,0.0024761616818329527
2021-10-19,0.0015654768952898016
2021-10-20,0.0012596737776957734
2021-10-21,0.0025066732114794373
2021-10-22,0.0018473540532752948
2021-10-25,0.007664986202986669
2021-10-26,0.006729675851622992
2021-10-27,0.004150657168732674
2021-10-28,0.0038551820559386903
2021-10-29,0.0021161748570988717
2021-11-01,0.004206302639196737
2021-11-02,0.0067803497250782645
2021-11-03,0.0038061307321973358
2021-11-04,0.002830055404861623
2021-11-05,0.002372552748057096
2021-11-08,0.005616805703620279
2021-11-09,0.008958897135787914
2021-11-10,0.007124576087787785
2021-11-11,0.0037890810191930635
2021-11-12,0.0032709917078405995
2021-11-15,0.005084353152674181
2021-11-16,0.0034317913299031617
2021-11-17,0.004066990238410573
2021-11-18,0.0026672674162215686
2021-11-19,0.0023965391821548845
2021-11-22,0.005732001447072718
2021-11-23,0.005308495156423805
2021-11-24,0.006327018708545464
2021-11-26,0.0032566616465306533
2021-11-29,0.004325619877618889
2021-11-30,0.003998714017767079
2021-12-01,0.0038111110476187573
2021-12-02,0.005053841742443277
2021-12-03,0.004802537235075569
2021-12-06,0.006620828127734785
2021-12-07,0.004672637462495432
2021-12-08,0.0026691492149252174
2021-12-09,0.002778645649478328
2021-12-10,0.003858265076636974
2021-12-13,0.0040712216711583935
2021-12-14,0.005431553784049804
2021-12-15,0.004477563096897829
2021-12-16,0.003672447131964176
2021-12-17,0.0044410953556376035
2021-12-20,0.0047197705493278695
2021-12-21,0.0038256049392124095
2021-12-22,0.005032442944811987
2021-12-23,0.0030021035317684993
2021-12-27,0.003130974130554033
2021-12-28,0.003383480250144758
2021-12-29,0.002549787432426975
2021-12-30,0.002594665239517141
2021-12-31,0.002233660034253341
2022-01-03,0.009816031318665649
2022-01-04,0.004619088492740251
2022-01-05,0.0041365048792053995
2022-01-06,0.00489770874492086
2022-01-07,0.004497837659716363
2022-01-10,0.006471362662753869
2022-01-11,0.00370818651625493
2022-01-12,0.003030862545918013
2022-01-13,0.0035195732037131174
2022-01-14,0.004325845655392327
2022-01-18,0.004681781188334606
2022-01-19,0.004478546251590293
2022-01-20,0.003522704346845406
2022-01-21,0.004904362862297586
2022-01-24,0.008970537665820698
2022-01-25,0.005247560401886274
2022-01-26,0.007911047340702557
2022-01-27,0.006476182865641482
2022-01-28,0.006337004588237772
2022-01-31,0.005806756349139779
2022-02-01,0.0040422412553440396
2022-02-02,0.0038464156006672045
2022-02-03,0.004388524158291579
2022-02-04,0.00407354568211856
2022-02-07,0.00617447395202645
2022-02-08,0.00444956949494719
2022-02-09,0.0031361181911056407
2022-02-10,0.00327993049003059
2022-02-11,0.003129275399114313
2022-02-14,0.003530413109551161
2022-02-15,0.0041874824458421386
2022-02-16,0.002369531138875809
2022-02-17,0.0024711177521754227
2022-02-18,0.0036772480636060685
2022-02-22,0.005415195640541213
2022-02-23,0.00409845131579795
2022-02-24,0.01008619549795117
2022-02-25,0.0053142262134501074
2022-02-28,0.005170723159581617
2022-03-01,0.004213933991612111
2022-03-02,0.003907553127059251
2022-03-03,0.003283078500807267
2022-03-04,0.003425274941431558
2022-03-07,0.004114463747543304
2022-03-08,0.005414662416358276
2022-03-09,0.0034505654873881295
2022-03-10,0.0037650555746029427
2022-03-11,0.0029880130173944954
2022-03-14,0.006770058002607808
2022-03-15,0.004242865883261799
2022-03-16,0.004089883116537529
2022-03-17,0.003182935112655739
2022-03-18,0.0028677741729971327
2022-03-21,0.004291979832910073
2022-03-22,0.003175650996049024
2022-03-23,0.005154703646477775
2022-03-24,0.003944441789440489
2022-03-25,0.0025511367574316845
2022-03-28,0.006129718399227862
2022-03-29,0.0035634634927415414
2022-03-30,0.002655375202499132
2022-03-31,0.0018669934099486446
2022-04-01,0.0021455247526330997
2022-04-04,0.0029013325283942194
2022-04-05,0.003646124536709208
2022-04-06,0.004605140472527809
2022-04-07,0.00875312069407211
2022-04-08,0.003261025784132764
2022-04-11,0.004777574882016216
2022-04-12,0.0045307237550707416
2022-04-13,0.0027412791572368673
2022-04-14,0.0023902776706661373
2022-04-18,0.0030428385544724883
2022-04-19,0.0024902923211825873
2022-04-20,0.002709718842462861
2022-04-21,0.012123860078475802
2022-04-22,0.0039039269045370644
2022-04-25,0.004478228228491506
2022-04-26,0.005145109063360908
2022-04-27,0.005561191863757952
2022-04-28,0.005827287162257833
2022-04-29,0.006448943167637195
2022-05-02,0.006025181933893465
2022-05-03,0.003948683369787151
2022-05-04,0.00464529930639525
2022-05-05,0.004768223006094298
2022-05-06,0.004601691585584997
2022-05-09,0.006771320106283308
2022-05-10,0.007009668222693176
2022-05-11,0.00644504499009235
2022-05-12,0.010802685437372141
2022-05-13,0.005541738116763276
2022-05-16,0.004969752875113872
2022-05-17,0.005928855478564599
2022-05-18,0.00445834969609635
2022-05-19,0.005575064193093777
2022-05-20,0.006058131157087557
2022-05-23,0.006393161485020533
2022-05-24,0.006837385620964746
2022-05-25,0.004183521937623598
2022-05-26,0.004119097118652531
2022-05-27,0.004434962226731802
2022-05-31,0.0049470552894262
2022-06-01,0.0038501219959043505
2022-06-02,0.0038151559921848965
2022-06-03,0.0064007433091510515
2022-06-06,0.004645967263336657
2022-06-07,0.004114141360211257
2022-06-08,0.0036134914338327743
2022-06-09,0.004414261655743488
2022-06-10,0.005158843261162103
2022-06-13,0.005521861595018923
2022-06-14,0.005158517516485603
2022-06-15,0.005336913277437673
2022-06-16,0.006394823385382747
2022-06-17,0.00411120716521684
2022-06-21,0.006594875410360467
2022-06-22,0.00392134588999244
2022-06-23,0.004050093526825595
2022-06-24,0.0033007843054790043
2022-06-27,0.0036855578708289084
2022-06-28,0.003107575900192895
2022-06-29,0.0041092119955126825
2022-06-30,0.004287611480854736
2022-07-01,0.0033213462559538954
2022-07-05,0.005316663508746553
2022-07-06,0.003916284780142171
2022-07-07,0.0025865179884266795
2022-07-08,0.0033874641855762035
2022-07-11,0.003168218275110027
2022-07-12,0.0047247698332857
2022-07-13,0.005441392927075503
2022-07-14,0.0035058815045088537
2022-07-15,0.0027332921030549127
2022-07-18,0.004325906306131716
2022-07-19,0.0038390415434176946
2022-07-20,0.0033463519763380586
2022-07-21,0.005353467111692075
2022-07-22,0.0035141213020363896
2022-07-25,0.002307739093837712
2022-07-26,0.0024934197204064066
2022-07-27,0.003347099998941887
2022-07-28,0.004138649417870037
2022-07-29,0.002363850876881279
2022-08-01,0.0046367824324442565
2022-08-02,0.003754195480921441
2022-08-03,0.003458340677502443
2022-08-04,0.0026986253360655587
2022-08-05,0.0035369332781669794
2022-08-08,0.004808776717501831
2022-08-09,0.0034394491418515607
2022-08-10,0.005039046042166259
2022-08-11,0.0027098849551463323
2022-08-12,0.002035125152842038
2022-08-15,0.0030103240563250167
2022-08-16,0.0030429469633716164
2022-08-17,0.0022751768856302617
2022-08-18,0.0019486504905046162
2022-08-19,0.002497806894175609
2022-08-22,0.0028811057528592967
2022-08-23,0.0027067045826080012
2022-08-24,0.0018811729640568551
2022-08-25,0.07535266143827342
2022-08-26,0.0037915369855692697
2022-08-29,0.002949788735881486
2022-08-30,0.0027316860302439984
2022-08-31,0.002811175043700374
2022-09-01,0.0030550012207261356
2022-09-02,0.002865153746049745
2022-09-06,0.002929388334443619
2022-09-07,0.0022927052701838943
2022-09-08,0.00280614938804761
2022-09-09,0.002188842713140168
2022-09-12,0.0020730418191779744
2022-09-13,0.004038893655063573
2022-09-14,0.003143008239561468
2022-09-15,0.0028970717901941768
2022-09-16,0.0028894645402431198
2022-09-19,0.0021254996854327313
2022-09-20,0.002237448132940825
2022-09-21,0.0035103036067511135
2022-09-22,0.002776384125465668
2022-09-23,0.0037801567726735655
2022-09-26,0.003482757875704772
2022-09-27,0.004912777025113297
2022-09-28,0.002813029607727088
2022-09-29,0.003847566739015427
2022-09-30,0.0035181318331703763
2022-10-03,0.00833528177196446
2022-10-04,0.006529150371332834
2022-10-05,0.0037554050268911354
2022-10-06,0.0031538181034162175
2022-10-07,0.0037082597502374444
2022-10-10,0.004227697033789183
2022-10-11,0.0035469396092852896
2022-10-12,0.003127987618791603
2022-10-13,0.006167935510231427
2022-10-14,0.003322323418768871
2022-10-17,0.004948098077052165
2022-10-18,0.004425635032537691
2022-10-19,0.0029171237954058525
2022-10-20,0.008374939144962467
2022-10-21,0.0030434317382608744
2022-10-24,0.007211863338323769
2022-10-25,0.0032350973413444698
2022-10-26,0.0037031965739633896
2022-10-27,0.0046961252288471545
2022-10-28,0.004191846683101487
2022-10-31,0.0031385079178268527
2022-11-01,0.005033207331633804
2022-11-02,0.004512761200009527
2022-11-03,0.0031804245979945057
2022-11-04,0.0048888006735904295
2022-11-07,0.003247468231906174
2022-11-08,0.00593514218466224
2022-11-09,0.006085303164123796
2022-11-10,0.008305261660200822
2022-11-11,0.006009457540759582
2022-11-14,0.00475023226787834
2022-11-15,0.004800584184172123
2022-11-16,0.003003966550937119
2022-11-17,0.003310181649125017
2022-11-18,0.0025837016321231514
2022-11-21,0.005104525805171894
2022-11-22,0.0035526516232559035
2022-11-23,0.003666879089547643
2022-11-25,0.0037014253508253453
2022-11-28,0.002750711146619971
2022-11-29,0.002764223101862285
2022-11-30,0.004127011049651949
2022-12-01,0.003564695292372145
2022-12-02,0.0027411303300028072
2022-12-05,0.004152345707786207
2022-12-06,0.0033526648893902992
2022-12-07,0.0032286232989059515
2022-12-08,0.00342623022341646
2022-12-09,0.0034609165410707863
2022-12-12,0.003978425154074129
2022-12-13,0.006322342703536413
2022-12-14,0.004612218283568166
2022-12-15,0.0038951941426290213
2022-12-16,0.0032622534422765254
2022-12-19,0.004702438056750444
2022-12-20,0.005075134508783249
2022-12-21,0.0035996348866799304
2022-12-22,0.004874934316622632
2022-12-23,0.006009541593459404
2022-12-27,0.005189367624445797
2022-12-28,0.007097977887424312
2022-12-29,0.0070110121328936376
2022-12-30,0.003257847219017879
2023-01-03,0.008362690083168305
2023-01-04,0.004682088445034563
2023-01-05,0.00585711859417554
2023-01-06,0.008589953499714852
2023-01-09,0.007279266413779186
2023-01-10,0.0045308057840002915
2023-01-11,0.003793325265347388
2023-01-12,0.004818880362617375
2023-01-13,0.006224610167161288
2023-01-17,0.005364903643353331
2023-01-18,0.005298555908917699
2023-01-19,0.003806007523491484
2023-01-20,0.002479217909228496
2023-01-23,0.0035028086729689675
2023-01-24,0.0038476162058643493
2023-01-25,0.0038710435387900016
2023-01-26,0.011738873044345304
2023-01-27,0.0049417224989857875
2023-01-30,0.004221328455196224
2023-01-31,0.004571620959707281
2023-02-01,0.004986119083555585
2023-02-02,0.006115983959366277
2023-02-03,0.005005949431809689
2023-02-06,0.005278044275747467
2023-02-07,0.0036929077893305432
2023-02-08,0.0036414668543196765
2023-02-09,0.005251461251346286
2023-02-10,0.0043345812526917665
2023-02-13,0.0047916265793666426
2023-02-14,0.003944879871751944
2023-02-15,0.004498717112448675
2023-02-16,0.004384059548622195
2023-02-17,0.004178136848495835
2023-02-21,0.0034552691123922274
2023-02-22,0.0040626347281653916
2023-02-23,0.003964615156925153
2023-02-24,0.003906680285242556
2023-02-27,0.004551091124560703
2023-02-28,0.0024296818905124766
2023-03-01,0.0027403998083020483
2023-03-02,0.008660963505478599
2023-03-03,0.002906829791703723
2023-03-06,0.0024780531441141148
2023-03-07,0.0033735445011546785
2023-03-08,0.003463711602946702
2023-03-09,0.00320146141981702
2023-03-10,0.004511627518940592
2023-03-13,0.006424264949375704
2023-03-14,0.005055075972337472
2023-03-15,0.003509134975875489
2023-03-16,0.0028149613851707264
2023-03-17,0.002643784812553229
2023-03-20,0.003451898576738937
2023-03-21,0.0043164437241550386
2023-03-22,0.004323285969686484
2023-03-23,0.004782288848061088
2023-03-24,0.002228645154400117
2023-03-27,0.004119093846466895
2023-03-28,0.002240377478739713
2023-03-29,0.00369707636711778
2023-03-30,0.0020429296547551526
2023-03-31,0.0024088498938653114
2023-04-03,0.0037080156022208104
2023-04-04,0.003655813537321286
2023-04-05,0.002764090754510609
2023-04-06,0.0038394902204183495
2023-04-10,0.005390437804850805
2023-04-11,0.00278971801189097
2023-04-12,0.0033617027007604603
2023-04-13,0.0020201269431089556
2023-04-14,0.0030083017917890073
2023-04-17,0.002102079075104676
2023-04-18,0.002250350862418659
2023-04-19,0.003503192160198353
2023-04-20,0.008743743319575597
2023-04-21,0.002381596619118627
2023-04-24,0.002753402004254703
2023-04-25,0.003268202897994454
2023-04-26,0.0029289758633962216
2023-04-27,0.002684522410069963
2023-04-28,0.002722110008542181
2023-05-01,0.003006840213975643
2023-05-02,0.0030437307420416995
2023-05-03,0.002467242037196055
2023-05-04,0.002528932009714447
2023-05-05,0.0029716883463493144
